Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
NIFTY,28-Feb-2015,26-Mar-2015,PE,6700.00,1.10,1.35,0.65,1.25,1.25,1.25,22.00,36.86,1000.00,6725.00,275.00,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,7650.00,-,-,-,16.00,16.00,0.05,-,-,-,175.00,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,8500.00,42.15,64.25,27.95,32.30,28.50,32.30,573212.00,1224556.39,648089000.00,4285400.00,14925.00,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10000.00,1030.70,1187.90,993.00,1027.20,999.00,1027.20,731.00,2021.56,19406000.00,448900.00,2025.00,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10350.00,-,-,-,1383.15,-,1386.65,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10900.00,-,-,-,2111.30,-,1933.30,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10050.00,-,-,-,1361.40,-,1089.20,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10400.00,-,-,-,1938.10,-,1436.35,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,11000.00,2020.85,2142.00,2002.00,2015.35,2002.00,2015.35,52.00,169.77,2677000.00,31200.00,-500.00,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10100.00,-,-,-,1823.55,-,1138.65,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10450.00,-,-,-,1368.75,-,1486.00,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,30-Apr-2015,PE,9100.00,278.95,355.95,251.15,264.35,251.15,264.35,343.00,804.65,2432500.00,2600.00,2600.00,8901.85
NIFTY,28-Feb-2015,30-Apr-2015,PE,10200.00,-,-,-,1086.25,-,1163.05,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,30-Apr-2015,PE,7050.00,-,-,-,2.00,2.00,0.05,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,9850.00,-,-,-,1275.35,-,892.55,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10150.00,-,-,-,1324.00,-,1188.20,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10500.00,1528.40,1528.40,1500.00,1516.10,1500.00,1516.10,6.00,18.02,227000.00,3500.00,-150.00,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,9900.00,-,-,-,1796.40,-,941.50,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10200.00,-,-,-,1863.75,-,1237.75,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10600.00,-,-,-,1929.30,-,1635.10,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,9950.00,-,-,-,1320.15,-,990.60,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10250.00,-,-,-,1384.35,-,1287.40,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10700.00,-,-,-,2023.60,-,1734.50,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10300.00,-,-,-,1908.60,-,1337.00,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,10800.00,-,-,-,2096.10,-,1833.90,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,6300.00,-,-,-,54.35,-,-,-,-,-,-,-,8901.85
NIFTY,28-Feb-2015,26-Mar-2015,PE,9000.00,203.90,280.00,154.80,172.25,163.00,172.25,116817.00,268859.12,602087000.00,1044050.00,134325.00,8901.85
