Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
NIFTY,30-Dec-2016,30-Dec-2021,CE,7500.00,-,-,-,2847.85,-,2932.95,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,8400.00,-,-,-,2347.15,-,2429.10,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,5800.00,-,-,-,3936.95,-,4024.10,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,6400.00,-,-,-,3534.75,-,3621.70,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,7000.00,-,-,-,3150.90,-,3237.10,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,8000.00,-,-,-,2562.15,-,2645.65,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,9200.00,-,-,-,1954.15,-,2032.05,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,10000.00,-,-,-,1611.90,-,1684.70,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,10300.00,-,-,-,1496.55,-,1567.30,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,8900.00,-,-,-,2095.60,-,2175.10,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,9600.00,-,-,-,1776.50,-,1851.95,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,6500.00,-,-,-,3469.40,-,3556.25,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,7600.00,-,-,-,2789.30,-,2874.10,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,8500.00,-,-,-,2295.25,-,2376.75,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,5900.00,-,-,-,3868.80,-,3955.95,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,7100.00,-,-,-,3089.00,-,3175.00,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,9700.00,-,-,-,1734.20,-,1809.00,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,6000.00,-,-,-,3801.10,-,3888.25,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,6600.00,-,-,-,3404.55,-,3491.30,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,7700.00,-,-,-,2731.40,-,2815.90,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,9000.00,-,-,-,2047.65,-,2126.65,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,9300.00,-,-,-,1908.60,-,1985.95,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,7200.00,-,-,-,3027.70,-,3113.50,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,8100.00,-,-,-,2507.20,-,2590.35,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,10100.00,-,-,-,1572.70,-,1644.85,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,6100.00,-,-,-,3733.85,-,3820.95,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,6700.00,-,-,-,3340.30,-,3426.90,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,7800.00,-,-,-,2674.25,-,2758.45,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,8600.00,-,-,-,2244.15,-,2325.20,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,9400.00,-,-,-,1863.55,-,1940.60,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,7300.00,-,-,-,2967.10,-,3052.65,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,8200.00,-,-,-,2453.25,-,2535.80,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,9800.00,-,-,-,1692.65,-,1766.80,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,6200.00,-,-,-,3667.00,-,3754.05,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,6800.00,-,-,-,3276.55,-,3363.05,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,8700.00,-,-,-,2193.85,-,2274.40,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,9100.00,-,-,-,2000.50,-,2078.95,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,9500.00,-,-,-,1819.65,-,1895.70,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,10200.00,-,-,-,1534.25,-,1605.70,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,7400.00,-,-,-,2907.15,-,2992.50,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,8300.00,-,-,-,2399.85,-,2482.20,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,9900.00,-,-,-,1651.90,-,1725.40,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,10400.00,-,-,-,1459.65,-,1529.65,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,10500.00,-,-,-,1423.45,-,1492.75,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,30-Dec-2021,CE,10600.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,30-Dec-2016,24-Jun-2021,CE,9800.00,-,-,-,1980.85,-,1573.45,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,10400.00,-,-,-,1731.55,-,1340.20,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,10900.00,-,-,-,1599.65,-,1168.10,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,9600.00,-,-,-,2069.65,-,1657.90,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,9400.00,-,-,-,2161.35,-,1745.80,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,11100.00,-,-,-,1418.05,-,1104.65,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,11300.00,-,-,-,1518.90,-,1044.15,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,9900.00,-,-,-,1937.55,-,1532.45,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,10600.00,-,-,-,1654.25,-,1269.00,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,9000.00,-,-,-,2353.40,-,1932.45,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,9200.00,-,-,-,2255.95,-,1837.55,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,10100.00,-,-,-,1852.80,-,1453.10,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,10300.00,-,-,-,1771.25,-,1377.00,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,10800.00,-,-,-,1571.25,-,1200.95,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,9700.00,-,-,-,2024.90,-,1615.25,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,9500.00,-,-,-,2115.15,-,1701.45,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,10500.00,-,-,-,1692.55,-,1304.20,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,11000.00,-,-,-,1545.55,-,1136.00,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,11200.00,-,-,-,1382.50,-,1074.05,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,11400.00,-,-,-,1434.65,-,1015.00,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,10000.00,-,-,-,1894.65,-,1492.35,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,8900.00,-,-,-,2403.20,-,1981.25,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,9300.00,-,-,-,2208.30,-,1791.05,-,-,-,-,-,8185.80
NIFTY,30-Dec-2016,24-Jun-2021,CE,10200.00,-,-,-,1811.65,-,1414.65,-,-,-,-,-,8185.80
