Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
NIFTY,30-Dec-2022,31-Dec-2026,CE,17000.00,-,-,-,4955.10,-,5902.60,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,31-Dec-2026,CE,20000.00,-,-,-,3704.30,-,4379.95,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Jun-2027,CE,16000.00,-,-,-,4898.40,-,6875.35,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Jun-2027,CE,22000.00,-,-,-,2783.50,-,3981.20,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Jun-2027,CE,17000.00,-,-,-,4464.70,-,6311.30,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Jun-2027,CE,23000.00,-,-,-,2530.05,-,3612.10,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Jun-2027,CE,18000.00,-,-,-,4066.45,-,5779.75,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Jun-2027,CE,13000.00,-,-,-,6419.30,-,8743.00,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Jun-2027,CE,19000.00,-,-,-,3701.25,-,5280.70,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Jun-2027,CE,14000.00,-,-,-,5874.65,-,8093.60,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Jun-2027,CE,20000.00,-,-,-,3367.05,-,4814.85,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Jun-2027,CE,15000.00,-,-,-,5367.85,-,7470.10,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Jun-2027,CE,21000.00,-,-,-,3061.80,-,4381.50,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,30-Dec-2027,CE,13000.00,-,-,-,9159.80,-,9085.05,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,30-Dec-2027,CE,14000.00,-,-,-,8533.55,-,8459.60,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,30-Dec-2027,CE,15000.00,-,-,-,7931.05,-,7857.95,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,30-Dec-2027,CE,16000.00,-,-,-,7354.45,-,7282.30,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,30-Dec-2027,CE,17000.00,-,-,-,6805.50,-,6734.50,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,30-Dec-2027,CE,18000.00,-,-,-,6285.70,-,6215.95,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,30-Dec-2027,CE,19000.00,-,-,-,5794.90,-,5726.50,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,30-Dec-2027,CE,20000.00,-,-,-,5333.85,-,5267.00,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,30-Dec-2027,CE,21000.00,-,-,-,4902.40,-,4837.25,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,30-Dec-2027,CE,22000.00,-,-,-,4499.55,-,4436.25,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,30-Dec-2027,CE,23000.00,-,-,-,4125.70,-,4064.30,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,27-Jun-2024,CE,23000.00,-,-,-,1333.75,-,860.95,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,27-Jun-2024,CE,20000.00,-,-,-,1001.30,1001.30,1800.10,-,-,-,300.00,-,18105.30
NIFTY,30-Dec-2022,27-Jun-2024,CE,15000.00,-,-,-,2564.05,-,4802.35,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,27-Jun-2024,CE,18000.00,-,-,-,1990.10,1990.10,2777.15,-,-,-,3200.00,-,18105.30
NIFTY,30-Dec-2022,27-Jun-2024,CE,21000.00,-,-,-,2453.15,-,1422.70,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,27-Jun-2024,CE,13000.00,-,-,-,5034.25,-,6440.85,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,27-Jun-2024,CE,16000.00,-,-,-,2666.10,-,4059.10,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,27-Jun-2024,CE,18500.00,-,-,-,2000.00,2000.00,2504.10,-,-,-,1175.00,-,18105.30
NIFTY,30-Dec-2022,26-Dec-2024,CE,15000.00,-,-,-,2836.70,-,5311.50,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,26-Dec-2024,CE,16000.00,-,-,-,4600.00,4600.00,4602.20,-,-,-,19700.00,-,18105.30
NIFTY,30-Dec-2022,26-Dec-2024,CE,18500.00,-,-,-,2420.00,2420.00,3083.75,-,-,-,550.00,-,18105.30
NIFTY,30-Dec-2022,26-Dec-2024,CE,19000.00,-,-,-,2040.55,2040.55,2827.45,-,-,-,200.00,-,18105.30
NIFTY,30-Dec-2022,26-Dec-2024,CE,22000.00,-,-,-,1758.15,-,1612.05,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,26-Dec-2024,CE,13000.00,-,-,-,5329.90,-,6867.30,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,26-Dec-2024,CE,17000.00,3550.00,3550.00,3550.00,3550.00,3550.00,3550.00,1.00,10.28,1.78,7150.00,-,18105.30
NIFTY,30-Dec-2022,26-Dec-2024,CE,20000.00,-,-,-,1950.00,1950.00,2362.30,-,-,-,800.00,-,18105.30
NIFTY,30-Dec-2022,26-Dec-2024,CE,23000.00,-,-,-,1671.85,-,1318.25,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,26-Dec-2024,CE,14000.00,-,-,-,3189.40,-,6069.55,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,26-Dec-2024,CE,18000.00,2550.00,2550.00,2550.00,2550.00,2550.00,2550.00,3.00,30.83,3.83,9750.00,-,18105.30
NIFTY,30-Dec-2022,26-Dec-2024,CE,21000.00,-,-,-,700.00,700.00,1958.45,-,-,-,100.00,-,18105.30
NIFTY,30-Dec-2022,26-Jun-2025,CE,14000.00,-,-,-,3450.50,-,6514.45,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,26-Jun-2025,CE,23000.00,-,-,-,2003.65,-,1785.05,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,26-Jun-2025,CE,17000.00,-,-,-,3590.00,3590.00,4476.00,-,-,-,2900.00,-,18105.30
NIFTY,30-Dec-2022,26-Jun-2025,CE,20000.00,-,-,-,3180.85,-,2895.75,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,26-Jun-2025,CE,15000.00,-,-,-,3095.80,-,5789.75,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,26-Jun-2025,CE,18000.00,-,-,-,3934.00,3934.00,3895.10,-,-,-,2200.00,-,18105.30
NIFTY,30-Dec-2022,26-Jun-2025,CE,21000.00,-,-,-,3199.45,-,2476.30,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,26-Jun-2025,CE,13000.00,-,-,-,5609.35,-,7275.90,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,26-Jun-2025,CE,16000.00,-,-,-,3227.55,-,5108.35,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,26-Jun-2025,CE,19000.00,-,-,-,3077.90,-,3367.90,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,26-Jun-2025,CE,22000.00,-,-,-,2088.15,-,2107.20,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Dec-2025,CE,19500.00,2560.00,2560.00,2560.00,2560.00,2560.00,2560.00,1.00,11.03,1.28,600.00,-,18105.30
NIFTY,30-Dec-2022,24-Dec-2025,CE,15000.00,-,-,-,4179.80,-,6239.30,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Dec-2025,CE,23000.00,-,-,-,2326.60,-,2248.90,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Dec-2025,CE,20000.00,-,-,-,3000.00,3000.00,3402.30,-,-,-,150.00,-,18105.30
NIFTY,30-Dec-2022,24-Dec-2025,CE,18000.00,3895.00,3900.00,3800.00,3895.45,3900.00,3895.45,20.00,218.86,38.86,1950.00,850.00,18105.30
NIFTY,30-Dec-2022,24-Dec-2025,CE,13000.00,-,-,-,5873.40,-,7664.75,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Dec-2025,CE,16000.00,-,-,-,4394.50,4394.50,5582.25,-,-,-,50.00,-,18105.30
NIFTY,30-Dec-2022,24-Dec-2025,CE,21000.00,-,-,-,2499.00,2499.00,2974.10,-,-,-,50.00,-,18105.30
NIFTY,30-Dec-2022,24-Dec-2025,CE,19000.00,2909.95,2999.95,2909.95,2999.95,2999.95,2999.95,2.00,21.95,2.95,2400.00,100.00,18105.30
NIFTY,30-Dec-2022,24-Dec-2025,CE,14000.00,-,-,-,4562.55,-,6935.20,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,24-Dec-2025,CE,22000.00,-,-,-,1740.00,1740.00,2590.45,-,-,-,250.00,-,18105.30
NIFTY,30-Dec-2022,24-Dec-2025,CE,17000.00,-,-,-,6230.00,6230.00,4968.40,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,25-Jun-2026,CE,13000.00,-,-,-,6127.95,-,8041.00,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,25-Jun-2026,CE,16000.00,-,-,-,4748.30,-,6036.00,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,25-Jun-2026,CE,19000.00,-,-,-,4908.35,4908.35,4367.45,-,-,-,100.00,-,18105.30
NIFTY,30-Dec-2022,25-Jun-2026,CE,22000.00,-,-,-,2722.55,-,3067.70,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,25-Jun-2026,CE,23000.00,-,-,-,2645.65,-,2712.80,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,25-Jun-2026,CE,14000.00,-,-,-,5657.55,-,7340.50,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,25-Jun-2026,CE,17000.00,-,-,-,4348.25,-,5439.75,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,25-Jun-2026,CE,20000.00,-,-,-,3829.50,-,3893.10,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,25-Jun-2026,CE,12000.00,-,-,-,7938.05,7938.05,8767.55,-,-,-,50.00,-,18105.30
NIFTY,30-Dec-2022,25-Jun-2026,CE,15000.00,-,-,-,5184.40,-,6670.80,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,25-Jun-2026,CE,18000.00,-,-,-,3900.00,3900.00,4882.90,-,-,-,100.00,-,18105.30
NIFTY,30-Dec-2022,25-Jun-2026,CE,21000.00,-,-,-,3881.90,-,3460.60,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,31-Dec-2026,CE,15000.00,-,-,-,5977.65,-,7094.95,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,31-Dec-2026,CE,18000.00,-,-,-,4501.45,-,5358.55,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,31-Dec-2026,CE,21000.00,-,-,-,3356.25,-,3946.25,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,31-Dec-2026,CE,19000.00,-,-,-,3830.00,3830.00,4851.10,-,-,-,50.00,-,18105.30
NIFTY,30-Dec-2022,31-Dec-2026,CE,13000.00,-,-,-,7158.45,-,8412.90,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,31-Dec-2026,CE,16000.00,-,-,-,5450.25,5450.25,6481.55,-,-,-,50.00,-,18105.30
NIFTY,30-Dec-2022,31-Dec-2026,CE,22000.00,-,-,-,3039.00,-,3548.15,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,31-Dec-2026,CE,14000.00,-,-,-,6548.50,-,7739.85,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,31-Dec-2026,CE,23000.00,-,-,-,1200.00,1200.00,3184.15,-,-,-,450.00,-,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,19300.00,-,-,-,414.50,-,377.50,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,19350.00,-,-,-,399.05,-,363.00,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,19400.00,-,-,-,384.05,-,348.90,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,19450.00,-,-,-,369.50,-,335.25,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,19500.00,150.00,150.00,103.50,107.30,106.00,107.30,964.00,9454.83,55.83,28500.00,28500.00,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,19550.00,-,-,-,341.70,-,309.15,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,19600.00,-,-,-,328.40,-,297.60,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,19650.00,-,-,-,315.55,-,285.65,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,19700.00,-,-,-,303.90,-,274.10,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,20000.00,58.00,59.95,42.95,45.10,45.00,45.10,3534.00,35430.56,90.56,580750.00,33750.00,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,21000.00,16.00,17.60,14.00,14.15,14.00,14.15,1049.00,11022.59,8.09,292800.00,14050.00,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,22000.00,7.45,7.60,6.60,7.15,7.20,7.15,206.00,2266.73,0.73,150750.00,4000.00,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,23000.00,7.25,7.70,6.10,7.45,7.25,7.45,26.00,299.09,0.09,26250.00,350.00,18105.30
NIFTY,30-Dec-2022,29-Mar-2023,CE,24000.00,7.00,7.00,7.00,7.00,7.00,7.00,11.00,132.04,0.04,600.00,550.00,18105.30
NIFTY,30-Dec-2022,29-Jun-2023,CE,15000.00,-,-,-,3338.75,3338.75,3669.80,-,-,-,3675.00,-,18105.30
NIFTY,30-Dec-2022,29-Jun-2023,CE,13500.00,-,-,-,4167.00,4167.00,5070.10,-,-,-,3500.00,-,18105.30
