Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
NIFTY,31-Dec-2018,28-Dec-2023,PE,8400.00,-,-,-,83.30,-,65.20,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,9600.00,-,-,-,183.70,-,151.75,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,10500.00,-,-,-,298.30,-,254.20,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,9100.00,-,-,-,135.20,-,109.40,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,9800.00,-,-,-,206.05,-,171.50,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,10700.00,-,-,-,328.85,-,281.95,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,10900.00,-,-,-,361.30,-,311.60,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,8600.00,-,-,-,96.35,-,76.20,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,9300.00,-,-,-,153.35,-,125.20,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,10000.00,-,-,-,230.15,-,192.90,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,8800.00,-,-,-,110.75,-,88.45,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,10200.00,-,-,-,256.00,-,216.05,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,9000.00,-,-,-,126.65,-,102.05,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,9500.00,-,-,-,173.20,-,142.50,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,10400.00,-,-,-,283.75,-,241.05,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,11100.00,-,-,-,396.00,-,343.20,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,9700.00,-,-,-,194.65,-,161.40,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,8500.00,-,-,-,89.65,-,70.55,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,10600.00,-,-,-,313.30,-,267.85,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,9200.00,-,-,-,144.10,-,117.10,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,9900.00,-,-,-,217.85,-,182.00,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,10800.00,-,-,-,344.80,-,296.50,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,8700.00,-,-,-,103.40,-,82.15,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,9400.00,-,-,-,163.05,-,133.65,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,8900.00,-,-,-,118.55,-,95.10,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,PE,11000.00,-,-,-,378.25,-,327.15,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,10500.00,-,-,-,68.35,-,268.20,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,11600.00,-,-,-,163.60,-,462.00,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,14100.00,-,-,-,382.55,-,1160.10,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,9800.00,-,-,-,34.85,-,178.45,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,11200.00,-,-,-,121.90,-,383.90,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,11900.00,-,-,-,200.95,-,526.55,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,10800.00,-,-,-,88.50,-,314.40,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,13100.00,-,-,-,456.45,-,837.05,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,13400.00,-,-,-,418.60,-,928.00,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,8400.00,-,-,-,6.25,-,65.20,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,9100.00,-,-,-,15.85,-,111.85,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,9400.00,-,-,-,22.55,-,137.75,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,12700.00,-,-,-,328.90,-,724.40,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,29-Jun-2023,PE,10100.00,-,-,-,47.10,-,213.90,-,-,-,-,-,10862.55
