Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
NIFTY,01-Mar-2021,26-Jun-2025,CE,17500.00,-,-,-,3535.55,-,3429.10,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,15000.00,-,-,-,3095.80,-,4333.95,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,18000.00,-,-,-,3623.45,-,3272.60,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,16500.00,-,-,-,3292.75,-,3765.55,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,15500.00,-,-,-,3220.50,-,4135.55,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,17000.00,-,-,-,3405.10,-,3593.30,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,16000.00,-,-,-,3227.55,-,3946.20,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,11000.00,-,-,-,5349.60,-,6288.90,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,13500.00,-,-,-,3373.40,-,4987.95,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,11500.00,-,-,-,3691.90,-,6006.35,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,12000.00,-,-,-,3538.05,-,5735.15,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,14000.00,-,-,-,3450.50,-,4759.50,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,12500.00,-,-,-,3391.95,-,5475.20,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,13000.00,-,-,-,3253.10,-,5226.20,-,-,-,-,-,-
NIFTY,01-Mar-2021,26-Jun-2025,CE,14500.00,-,-,-,3143.20,-,4541.90,-,-,-,-,-,-
NIFTY,01-Mar-2021,24-Dec-2025,CE,13000.00,-,-,-,4982.35,-,5485.95,-,-,-,-,-,-
NIFTY,01-Mar-2021,24-Dec-2025,CE,14500.00,-,-,-,4366.80,-,4818.00,-,-,-,-,-,-
NIFTY,01-Mar-2021,24-Dec-2025,CE,16000.00,-,-,-,3830.60,-,4232.75,-,-,-,-,-,-
NIFTY,01-Mar-2021,24-Dec-2025,CE,17500.00,-,-,-,3827.60,-,3720.60,-,-,-,-,-,-
NIFTY,01-Mar-2021,24-Dec-2025,CE,13500.00,-,-,-,4767.40,-,5253.90,-,-,-,-,-,-
NIFTY,01-Mar-2021,24-Dec-2025,CE,15000.00,-,-,-,4179.80,-,4614.25,-,-,-,-,-,-
NIFTY,01-Mar-2021,24-Dec-2025,CE,18000.00,-,-,-,3924.55,-,3564.65,-,-,-,-,-,-
NIFTY,01-Mar-2021,24-Dec-2025,CE,11000.00,-,-,-,5571.55,-,6516.45,-,-,-,-,-,-
NIFTY,01-Mar-2021,24-Dec-2025,CE,16500.00,-,-,-,3667.75,-,4054.30,-,-,-,-,-,-
NIFTY,01-Mar-2021,24-Dec-2025,CE,11500.00,-,-,-,5685.35,-,6243.00,-,-,-,-,-,-
NIFTY,01-Mar-2021,24-Dec-2025,CE,12000.00,-,-,-,5440.70,-,5980.25,-,-,-,-,-,-
