Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
NIFTY,01-Mar-2018,30-Jun-2022,PE,8000.00,-,-,-,1.75,-,18.45,-,-,-,-,-,-
NIFTY,01-Mar-2018,30-Jun-2022,PE,8100.00,-,-,-,2.20,-,20.85,-,-,-,-,-,-
NIFTY,01-Mar-2018,30-Jun-2022,PE,8200.00,-,-,-,2.70,-,23.45,-,-,-,-,-,-
NIFTY,01-Mar-2018,30-Jun-2022,PE,8300.00,-,-,-,3.30,-,26.30,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,8400.00,-,-,-,9.10,-,28.95,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,9300.00,-,-,-,29.15,-,68.70,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,11800.00,-,-,-,261.55,-,371.35,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,11900.00,-,-,-,279.10,-,391.05,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,12000.00,-,-,-,297.80,-,411.40,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,12100.00,-,-,-,316.90,-,432.40,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,10200.00,-,-,-,74.35,-,139.45,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,11600.00,-,-,-,228.65,-,333.95,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,9200.00,-,-,-,25.95,-,62.90,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,11400.00,-,-,-,198.75,-,298.75,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,11700.00,-,-,-,244.70,-,352.35,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,8300.00,-,-,-,7.85,-,26.00,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,11300.00,-,-,-,184.85,-,282.20,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,11500.00,-,-,-,213.35,-,315.85,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,9900.00,-,-,-,55.60,-,111.75,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,10100.00,-,-,-,67.65,-,129.75,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,10900.00,-,-,-,136.15,-,222.30,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,11100.00,-,-,-,159.20,-,251.05,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,11200.00,-,-,-,171.70,-,266.30,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,13500.00,-,-,-,431.45,-,797.35,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,8200.00,-,-,-,6.80,-,23.30,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,9100.00,-,-,-,23.00,-,57.55,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,10000.00,-,-,-,61.40,-,120.50,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,11000.00,-,-,-,147.35,-,236.35,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,8100.00,-,-,-,5.80,-,20.80,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,9000.00,-,-,-,20.35,-,52.50,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,13400.00,-,-,-,377.10,-,766.80,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,8900.00,-,-,-,17.95,-,47.80,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,9800.00,-,-,-,50.25,-,103.50,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,10800.00,-,-,-,125.60,-,208.80,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,9700.00,-,-,-,45.30,-,95.70,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,13300.00,-,-,-,368.30,-,736.95,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,10700.00,-,-,-,115.65,-,195.85,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,8800.00,-,-,-,15.75,-,43.45,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,10500.00,-,-,-,143.05,143.05,171.70,-,-,-,750.00,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,8700.00,-,-,-,13.80,-,39.40,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,9600.00,-,-,-,40.70,-,88.30,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,10600.00,-,-,-,106.30,-,183.50,-,-,-,-,-,-
NIFTY,01-Mar-2018,29-Dec-2022,PE,13200.00,-,-,-,381.25,-,707.80,-,-,-,-,-,-
