Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
NIFTY,31-Dec-2021,31-Mar-2022,PE,16900.00,334.45,339.95,334.45,339.95,339.95,465.50,2.00,17.24,0.34,100.00,100.00,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,16950.00,-,-,-,545.05,-,484.95,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,30-Jun-2022,PE,11500.00,-,-,-,35.50,35.50,1.60,-,-,-,28725.00,-,17354.05
NIFTY,31-Dec-2021,30-Jun-2022,PE,11000.00,-,-,-,10.40,10.40,0.60,-,-,-,5025.00,-,17354.05
NIFTY,31-Dec-2021,30-Jun-2022,PE,12600.00,-,-,-,198.00,198.00,10.50,-,-,-,375.00,-,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,15500.00,96.50,96.95,70.45,79.60,77.55,79.60,1808.00,14081.75,69.75,306800.00,30650.00,17354.05
NIFTY,31-Dec-2021,29-Sep-2022,PE,15000.00,-,-,-,384.30,-,280.55,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,29-Sep-2022,PE,21000.00,-,-,-,2807.95,-,3401.35,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,29-Sep-2022,PE,22000.00,-,-,-,4362.25,-,4232.30,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,29-Dec-2022,PE,9700.00,-,-,-,39.75,39.75,1.70,-,-,-,3075.00,-,17354.05
NIFTY,31-Dec-2021,29-Dec-2022,PE,11000.00,-,-,-,66.80,66.80,11.30,-,-,-,95425.00,-,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,18500.00,1200.00,1200.00,1112.85,1141.10,1134.90,1141.10,155.00,1522.01,88.26,82900.00,1850.00,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,18550.00,-,-,-,1485.70,-,1378.20,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,18600.00,-,-,-,1523.45,-,1413.95,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,18650.00,-,-,-,1560.85,-,1450.10,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,18700.00,-,-,-,1598.65,-,1486.65,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,18750.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2021,31-Mar-2022,PE,18800.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2021,31-Mar-2022,PE,18850.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2021,30-Jun-2022,PE,12000.00,-,-,-,30.00,30.00,3.95,-,-,-,2775.00,-,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,15700.00,-,-,-,168.80,-,143.35,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,15750.00,-,-,-,178.35,-,151.80,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,15800.00,-,-,-,188.35,-,160.65,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,15850.00,-,-,-,198.75,-,169.90,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,15900.00,-,-,-,209.60,-,179.50,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,31-Mar-2022,PE,15950.00,-,-,-,220.85,-,189.55,-,-,-,-,-,17354.05
NIFTY,31-Dec-2021,29-Dec-2022,PE,7500.00,-,-,-,8.60,8.60,0.05,-,-,-,1050.00,-,17354.05
NIFTY,31-Dec-2021,30-Jun-2022,PE,11600.00,-,-,-,14.85,14.85,1.95,-,-,-,12175.00,-,17354.05
NIFTY,31-Dec-2021,30-Jun-2022,PE,15000.00,146.05,146.05,120.00,124.75,125.00,124.75,128.00,968.11,8.11,18550.00,5400.00,17354.05
NIFTY,31-Dec-2021,30-Jun-2022,PE,18000.00,949.75,978.00,945.00,945.00,945.00,1218.20,11.00,104.23,5.23,84350.00,400.00,17354.05
NIFTY,31-Dec-2021,29-Dec-2022,PE,9900.00,-,-,-,54.30,54.30,2.40,-,-,-,25.00,-,17354.05
