Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
NIFTY,31-Dec-2020,26-Dec-2024,PE,10500.00,-,-,-,42.50,-,517.00,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,15500.00,-,-,-,3451.10,-,2209.20,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,16000.00,-,-,-,3504.15,-,2444.35,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,16500.00,-,-,-,3504.55,-,2690.05,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,11000.00,-,-,-,67.70,-,628.50,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,11500.00,-,-,-,102.90,-,753.10,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,12000.00,-,-,-,150.30,-,890.85,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,9000.00,-,-,-,155.55,-,258.60,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,12500.00,-,-,-,211.85,-,1041.70,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,13000.00,-,-,-,289.25,-,1205.45,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,13500.00,-,-,-,3296.35,-,1381.95,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,14000.00,-,-,-,3299.85,-,1570.95,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,14500.00,-,-,-,3375.60,-,1772.05,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,8500.00,-,-,-,466.80,-,196.35,-,-,-,-,-,13981.75
NIFTY,31-Dec-2020,26-Dec-2024,PE,8000.00,-,-,-,846.15,-,145.00,-,-,-,-,-,13981.75
