Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
NIFTY,31-Dec-2015,25-Jun-2020,PE,5900.00,-,-,-,22.85,-,13.10,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,25-Jun-2020,PE,6200.00,-,-,-,39.85,-,20.60,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,25-Jun-2020,PE,5300.00,-,-,-,231.05,-,4.60,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,25-Jun-2020,PE,5800.00,-,-,-,365.90,-,11.15,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,25-Jun-2020,PE,6100.00,-,-,-,35.80,-,17.80,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,25-Jun-2020,PE,5500.00,-,-,-,310.15,-,6.65,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,25-Jun-2020,PE,5200.00,-,-,-,233.90,-,3.75,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,31-Dec-2020,PE,8400.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,PE,8700.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,PE,9700.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,PE,7800.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,PE,8900.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,PE,9200.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,PE,6800.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,PE,7500.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,PE,8100.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,PE,9600.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,PE,9500.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,PE,7000.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,PE,7200.00,-,-,-,-,-,-,-,-,-,-,-,-
