Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
NIFTY,31-Dec-2015,25-Jun-2020,CE,5500.00,-,-,-,4352.55,-,4010.70,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,25-Jun-2020,CE,6100.00,-,-,-,4367.05,-,3591.80,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,25-Jun-2020,CE,5200.00,-,-,-,4200.25,-,4222.85,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,25-Jun-2020,CE,6000.00,-,-,-,4430.00,-,3661.00,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,25-Jun-2020,CE,5700.00,-,-,-,4252.20,-,3870.15,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,25-Jun-2020,CE,6300.00,-,-,-,4242.10,-,3454.40,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,25-Jun-2020,CE,5400.00,-,-,-,4403.40,-,4081.25,-,-,-,-,-,7946.35
NIFTY,31-Dec-2015,31-Dec-2020,CE,7600.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,9000.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,9800.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,7100.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,7300.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,8700.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,9700.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,7800.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,8400.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,9200.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,7500.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,8100.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,8900.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,9600.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,6800.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,9500.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,10300.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,7000.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,8300.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,10200.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,7700.00,-,-,-,-,-,-,-,-,-,-,-,-
NIFTY,31-Dec-2015,31-Dec-2020,CE,8000.00,-,-,-,-,-,-,-,-,-,-,-,-
