Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
NIFTY,01-Mar-2023,09-Mar-2023,PE,17250.00,84.05,85.00,37.00,38.80,37.00,38.80,54136.00,468328.91,1405.91,379350.00,149950.00,17450.90
NIFTY,01-Mar-2023,02-Mar-2023,PE,16400.00,0.90,1.00,0.45,0.55,0.70,0.55,77345.00,634257.57,28.57,921700.00,-105700.00,17450.90
NIFTY,01-Mar-2023,02-Mar-2023,PE,17500.00,151.00,193.50,62.80,70.60,65.00,70.60,2204869.00,19400266.07,107662.32,4721750.00,2529800.00,17450.90
NIFTY,01-Mar-2023,09-Mar-2023,PE,15800.00,-,-,-,10.95,-,0.05,-,-,-,-,-,17450.90
NIFTY,01-Mar-2023,09-Mar-2023,PE,16050.00,-,-,-,21.10,-,0.20,-,-,-,-,-,17450.90
NIFTY,01-Mar-2023,09-Mar-2023,PE,17400.00,148.95,151.70,75.45,79.45,77.50,79.45,203772.00,1782884.70,10068.30,2194150.00,1090250.00,17450.90
NIFTY,01-Mar-2023,23-Mar-2023,PE,17000.00,71.05,73.60,46.60,47.90,47.40,47.90,1235.00,10532.15,34.65,58400.00,21250.00,17450.90
NIFTY,01-Mar-2023,09-Mar-2023,PE,18750.00,-,-,-,1404.75,1405.10,1271.40,-,-,-,5150.00,-,17450.90
NIFTY,01-Mar-2023,29-Mar-2023,PE,16150.00,17.15,17.15,11.45,11.70,11.60,11.70,440.00,3556.12,3.12,22300.00,-8050.00,17450.90
NIFTY,01-Mar-2023,02-Mar-2023,PE,17650.00,300.45,313.10,182.60,195.45,189.00,195.45,56936.00,508871.12,6410.92,201700.00,3800.00,17450.90
NIFTY,01-Mar-2023,09-Mar-2023,PE,18800.00,1369.10,1383.75,1321.55,1321.55,1321.55,1321.55,254.00,2561.89,174.29,10250.00,-7650.00,17450.90
NIFTY,01-Mar-2023,16-Mar-2023,PE,17050.00,54.05,56.75,34.70,36.20,34.70,36.20,695.00,5940.17,15.29,5950.00,4100.00,17450.90
NIFTY,01-Mar-2023,29-Mar-2023,PE,12000.00,1.55,1.70,1.50,1.70,1.70,-,30.00,180.02,0.02,4300.00,1250.00,17450.90
NIFTY,01-Mar-2023,29-Mar-2023,PE,16250.00,20.35,20.35,13.30,13.50,13.55,13.50,1174.00,9548.30,9.55,28250.00,-7600.00,17450.90
NIFTY,01-Mar-2023,09-Mar-2023,PE,17700.00,350.60,351.00,242.00,251.35,247.20,251.35,5566.00,50020.54,761.44,156400.00,41850.00,17450.90
NIFTY,01-Mar-2023,09-Mar-2023,PE,18950.00,-,-,-,1288.40,-,1470.40,-,-,-,-,-,17450.90
NIFTY,01-Mar-2023,16-Mar-2023,PE,17200.00,102.00,102.00,56.00,58.20,57.40,58.20,5478.00,47304.45,193.65,101150.00,25200.00,17450.90
NIFTY,01-Mar-2023,16-Mar-2023,PE,18550.00,-,-,-,749.65,-,1065.45,-,-,-,-,-,17450.90
