Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
NIFTY,31-Dec-2018,28-Dec-2023,CE,10900.00,-,-,-,3637.70,-,3668.35,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,10000.00,-,-,-,4126.10,-,4169.45,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,8800.00,-,-,-,4832.80,-,4891.30,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,9500.00,-,-,-,4413.35,-,4463.30,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,10200.00,-,-,-,4014.30,-,4054.85,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,9000.00,-,-,-,4711.00,-,4767.20,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,10400.00,-,-,-,3904.35,-,3942.10,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,11100.00,-,-,-,3534.75,-,3562.25,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,9700.00,-,-,-,4297.15,-,4344.50,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,8500.00,-,-,-,5018.20,-,5079.95,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,9200.00,-,-,-,4590.75,-,4644.50,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,9900.00,-,-,-,4182.65,-,4227.35,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,10600.00,-,-,-,3796.25,-,3831.20,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,8700.00,-,-,-,4894.25,-,4953.85,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,10800.00,-,-,-,3690.05,-,3722.15,-,-,-,-,-,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,9400.00,-,-,-,4472.05,-,4523.35,-,-,-,-,-,10862.55
