Date,Open,High,Close,Low,Volume,
2023-01-24 11:25:00,18145.5,18148.75,18143.55,18146.1,0,
2023-01-24 11:26:00,18146.3,18147.05,18144.75,18146.15,0,
2023-01-24 11:27:00,18146.2,18150.0,18145.25,18147.6,0,
2023-01-24 11:28:00,18147.35,18150.4,18146.75,18148.7,0,
2023-01-24 11:29:00,18148.8,18150.3,18147.8,18148.95,0,
2023-01-24 11:30:00,18150.35,18152.95,18149.15,18151.7,0,
2023-01-24 11:31:00,18151.65,18152.1,18148.95,18149.75,0,
2023-01-24 11:32:00,18149.75,18149.75,18143.55,18143.55,0,
2023-01-24 11:33:00,18143.65,18144.25,18141.3,18142.45,0,
2023-01-24 11:34:00,18143.1,18143.9,18138.25,18138.3,0,
2023-01-24 11:35:00,18138.9,18140.7,18138.15,18138.5,0,
2023-01-24 11:36:00,18138.9,18141.45,18138.35,18140.35,0,
2023-01-24 11:37:00,18141.1,18141.55,18139.4,18139.75,0,
2023-01-24 11:38:00,18140.0,18140.9,18134.6,18135.45,0,
2023-01-24 11:39:00,18135.9,18136.65,18133.3,18136.3,0,
2023-01-24 11:40:00,18136.25,18143.3,18136.1,18143.05,0,
2023-01-24 11:41:00,18143.2,18144.4,18141.05,18142.65,0,
2023-01-24 11:42:00,18142.95,18144.2,18141.65,18142.15,0,
2023-01-24 11:43:00,18142.55,18143.0,18140.95,18141.95,0,
2023-01-24 11:44:00,18142.6,18143.75,18140.6,18142.35,0,
2023-01-24 11:45:00,18143.3,18149.75,18142.25,18149.15,0,
2023-01-24 11:46:00,18148.6,18149.95,18146.1,18146.1,0,
2023-01-24 11:47:00,18146.85,18146.85,18143.15,18143.7,0,
2023-01-24 11:48:00,18143.6,18144.1,18140.75,18141.2,0,
2023-01-24 11:49:00,18140.85,18140.85,18134.75,18134.75,0,
2023-01-24 11:50:00,18134.8,18139.25,18133.45,18133.45,0,
2023-01-24 11:51:00,18133.7,18134.1,18130.9,18130.9,0,
2023-01-24 11:52:00,18131.0,18134.15,18129.45,18132.15,0,
2023-01-24 11:53:00,18133.0,18134.55,18129.8,18133.25,0,
2023-01-24 11:54:00,18133.2,18133.5,18130.95,18132.75,0,
2023-01-24 11:55:00,18133.1,18135.95,18129.35,18130.95,0,
2023-01-24 11:56:00,18130.25,18130.9,18125.85,18126.35,0,
2023-01-24 11:57:00,18126.45,18132.15,18125.4,18131.4,0,
2023-01-24 11:58:00,18130.8,18133.8,18130.3,18130.9,0,
2023-01-24 11:59:00,18130.9,18131.1,18128.45,18129.05,0,
2023-01-24 12:00:00,18129.45,18129.45,18121.6,18121.6,0,
2023-01-24 12:01:00,18121.6,18126.9,18121.6,18124.75,0,
2023-01-24 12:02:00,18124.85,18124.85,18120.25,18123.15,0,
2023-01-24 12:03:00,18123.25,18123.25,18116.85,18116.85,0,
2023-01-24 12:04:00,18116.95,18125.3,18116.75,18124.3,0,
2023-01-24 12:05:00,18125.0,18126.95,18121.3,18121.3,0,
2023-01-24 12:06:00,18121.65,18123.25,18120.85,18123.25,0,
2023-01-24 12:07:00,18123.2,18130.3,18123.0,18129.1,0,
2023-01-24 12:08:00,18129.15,18133.15,18128.45,18131.7,0,
2023-01-24 12:09:00,18131.8,18133.1,18130.65,18131.0,0,
2023-01-24 12:10:00,18131.45,18133.8,18130.85,18130.85,0,
2023-01-24 12:11:00,18131.2,18132.2,18128.15,18128.15,0,
2023-01-24 12:12:00,18128.35,18128.35,18125.45,18126.4,0,
2023-01-24 12:13:00,18126.55,18132.1,18126.55,18129.9,0,
2023-01-24 12:14:00,18129.55,18130.85,18127.95,18129.55,0,
2023-01-24 12:15:00,18129.6,18132.0,18127.8,18128.75,0,
2023-01-24 12:16:00,18129.0,18130.25,18127.4,18128.65,0,
2023-01-24 12:17:00,18128.65,18131.3,18126.2,18127.3,0,
2023-01-24 12:18:00,18127.35,18130.0,18127.15,18128.25,0,
2023-01-24 12:19:00,18128.05,18133.55,18127.8,18132.2,0,
2023-01-24 12:20:00,18132.3,18133.0,18127.35,18127.35,0,
2023-01-24 12:21:00,18128.0,18130.25,18126.25,18127.2,0,
2023-01-24 12:22:00,18128.7,18131.9,18127.6,18129.4,0,
2023-01-24 12:23:00,18129.6,18130.0,18126.55,18127.6,0,
2023-01-24 12:24:00,18128.65,18130.25,18126.6,18127.7,0,
2023-01-24 12:25:00,18127.85,18127.85,18123.5,18123.8,0,
2023-01-24 12:26:00,18124.2,18125.3,18121.55,18121.55,0,
2023-01-24 12:27:00,18122.65,18123.5,18115.1,18115.9,0,
2023-01-24 12:28:00,18116.95,18122.35,18115.95,18121.8,0,
2023-01-24 12:29:00,18121.0,18123.05,18120.2,18121.15,0,
2023-01-24 12:30:00,18122.1,18123.35,18117.8,18122.0,0,
2023-01-24 12:31:00,18123.7,18123.7,18121.5,18122.2,0,
2023-01-24 12:32:00,18122.95,18125.0,18120.55,18122.15,0,
2023-01-24 12:33:00,18122.75,18124.5,18120.6,18122.25,0,
2023-01-24 12:34:00,18122.55,18123.2,18119.45,18120.8,0,
2023-01-24 12:35:00,18120.7,18121.5,18117.45,18117.45,0,
2023-01-24 12:36:00,18117.9,18118.75,18115.0,18118.6,0,
2023-01-24 12:37:00,18118.55,18119.7,18116.2,18117.7,0,
2023-01-24 12:38:00,18118.0,18120.2,18116.6,18118.65,0,
2023-01-24 12:39:00,18120.2,18122.35,18118.3,18121.2,0,
2023-01-24 12:40:00,18121.65,18122.45,18120.1,18120.9,0,
2023-01-24 12:41:00,18121.65,18124.4,18121.1,18123.3,0,
2023-01-24 12:42:00,18123.95,18129.0,18122.7,18126.85,0,
2023-01-24 12:43:00,18127.15,18127.95,18124.0,18124.5,0,
2023-01-24 12:44:00,18125.05,18127.7,18124.25,18126.55,0,
2023-01-24 12:45:00,18126.85,18129.3,18125.1,18127.35,0,
2023-01-24 12:46:00,18127.7,18132.6,18126.7,18132.2,0,
2023-01-24 12:47:00,18133.05,18135.2,18131.1,18134.3,0,
2023-01-24 12:48:00,18134.7,18140.15,18133.0,18138.15,0,
2023-01-24 12:49:00,18139.35,18140.55,18137.4,18138.1,0,
2023-01-24 12:50:00,18139.3,18141.0,18138.05,18139.9,0,
2023-01-24 12:51:00,18140.8,18142.7,18138.75,18141.75,0,
2023-01-24 12:52:00,18142.4,18143.5,18140.6,18142.3,0,
2023-01-24 12:53:00,18142.25,18143.45,18139.0,18139.3,0,
2023-01-24 12:54:00,18139.8,18142.7,18138.0,18142.2,0,
2023-01-24 12:55:00,18142.2,18143.5,18138.4,18138.4,0,
2023-01-24 12:56:00,18139.25,18140.15,18137.65,18138.15,0,
2023-01-24 12:57:00,18139.4,18140.5,18136.4,18137.3,0,
2023-01-24 12:58:00,18137.75,18140.9,18137.15,18139.6,0,
2023-01-24 12:59:00,18140.25,18142.25,18138.5,18140.45,0,
2023-01-24 13:00:00,18141.55,18142.7,18139.45,18140.8,0,
2023-01-24 13:01:00,18141.55,18142.2,18138.25,18138.25,0,
2023-01-24 13:02:00,18138.6,18143.55,18138.45,18142.65,0,
2023-01-24 13:03:00,18142.25,18143.05,18139.4,18139.4,0,
2023-01-24 13:04:00,18140.15,18142.05,18138.75,18140.0,0,
2023-01-24 13:05:00,18140.8,18141.8,18136.6,18138.15,0,
2023-01-24 13:06:00,18138.15,18140.6,18137.15,18138.95,0,
2023-01-24 13:07:00,18139.5,18141.85,18137.2,18139.25,0,
2023-01-24 13:08:00,18139.65,18140.45,18137.25,18137.25,0,
2023-01-24 13:09:00,18137.85,18139.8,18133.2,18133.2,0,
2023-01-24 13:10:00,18134.4,18134.4,18129.25,18130.45,0,
2023-01-24 13:11:00,18128.7,18129.75,18125.9,18126.05,0,
2023-01-24 13:12:00,18127.1,18131.45,18126.2,18129.5,0,
2023-01-24 13:13:00,18130.6,18132.2,18128.4,18128.4,0,
2023-01-24 13:14:00,18129.35,18131.9,18127.5,18131.9,0,
2023-01-24 13:15:00,18132.6,18138.55,18131.85,18135.1,0,
2023-01-24 13:16:00,18136.05,18137.8,18132.8,18134.9,0,
2023-01-24 13:17:00,18136.2,18136.2,18131.8,18133.9,0,
2023-01-24 13:18:00,18135.15,18137.55,18130.45,18130.85,0,
2023-01-24 13:19:00,18131.9,18133.85,18131.45,18131.85,0,
2023-01-24 13:20:00,18132.95,18134.5,18129.75,18130.4,0,
2023-01-24 13:21:00,18130.5,18130.6,18126.4,18127.65,0,
2023-01-24 13:22:00,18128.2,18128.8,18125.6,18125.75,0,
2023-01-24 13:23:00,18126.6,18126.95,18123.7,18125.9,0,
2023-01-24 13:24:00,18126.25,18128.65,18125.55,18126.75,0,
2023-01-24 13:25:00,18128.8,18132.0,18125.6,18130.7,0,
2023-01-24 13:26:00,18130.7,18131.15,18127.15,18127.55,0,
2023-01-24 13:27:00,18128.2,18128.4,18125.5,18126.05,0,
2023-01-24 13:28:00,18126.65,18129.6,18122.7,18122.7,0,
2023-01-24 13:29:00,18123.6,18123.85,18120.75,18121.9,0,
2023-01-24 13:30:00,18122.4,18125.85,18115.1,18115.1,0,
2023-01-24 13:31:00,18116.4,18117.1,18113.9,18116.7,0,
2023-01-24 13:32:00,18117.1,18119.15,18113.7,18113.95,0,
2023-01-24 13:33:00,18114.85,18114.85,18108.65,18109.35,0,
2023-01-24 13:34:00,18110.05,18113.6,18107.95,18110.8,0,
2023-01-24 13:35:00,18111.65,18115.65,18110.65,18111.65,0,
2023-01-24 13:36:00,18112.25,18115.35,18110.75,18111.8,0,
2023-01-24 13:37:00,18112.85,18113.9,18110.5,18110.5,0,
2023-01-24 13:38:00,18111.45,18111.45,18105.25,18106.2,0,
2023-01-24 13:39:00,18106.75,18108.65,18105.1,18105.6,0,
2023-01-24 13:40:00,18106.8,18107.9,18103.75,18105.2,0,
2023-01-24 13:41:00,18105.5,18110.3,18104.9,18108.25,0,
2023-01-24 13:42:00,18108.9,18109.4,18103.75,18106.05,0,
2023-01-24 13:43:00,18107.35,18107.85,18100.0,18100.65,0,
2023-01-24 13:44:00,18100.95,18100.95,18096.8,18097.15,0,
2023-01-24 13:45:00,18097.45,18101.85,18096.75,18100.5,0,
2023-01-24 13:46:00,18101.0,18102.05,18098.95,18099.8,0,
2023-01-24 13:47:00,18100.9,18101.55,18092.6,18093.35,0,
2023-01-24 13:48:00,18093.9,18094.9,18090.5,18092.05,0,
2023-01-24 13:49:00,18092.35,18093.55,18089.5,18090.2,0,
2023-01-24 13:50:00,18089.55,18094.05,18089.2,18091.95,0,
2023-01-24 13:51:00,18091.8,18093.15,18089.6,18091.4,0,
2023-01-24 13:52:00,18092.45,18093.3,18086.2,18086.55,0,
2023-01-24 13:53:00,18086.7,18087.25,18079.65,18079.85,0,
2023-01-24 13:54:00,18080.45,18086.2,18079.2,18083.2,0,
2023-01-24 13:55:00,18084.8,18085.05,18081.05,18081.55,0,
2023-01-24 13:56:00,18082.95,18083.6,18079.15,18082.95,0,
2023-01-24 13:57:00,18084.0,18084.0,18080.95,18081.65,0,
2023-01-24 13:58:00,18082.5,18086.45,18080.65,18085.05,0,
2023-01-24 13:59:00,18086.3,18094.9,18084.25,18094.4,0,
2023-01-24 14:00:00,18094.9,18094.9,18090.75,18092.05,0,
2023-01-24 14:01:00,18092.95,18101.8,18092.1,18100.9,0,
2023-01-24 14:02:00,18102.6,18106.45,18100.95,18104.85,0,
2023-01-24 14:03:00,18106.05,18106.05,18101.55,18103.05,0,
2023-01-24 14:04:00,18103.75,18111.5,18102.75,18107.25,0,
2023-01-24 14:05:00,18108.1,18111.5,18106.5,18109.6,0,
2023-01-24 14:06:00,18111.45,18113.8,18109.2,18111.55,0,
2023-01-24 14:07:00,18112.95,18113.2,18106.8,18107.75,0,
2023-01-24 14:08:00,18108.8,18113.1,18108.1,18110.2,0,
2023-01-24 14:09:00,18112.75,18112.75,18105.15,18105.65,0,
2023-01-24 14:10:00,18107.15,18109.7,18103.25,18106.9,0,
2023-01-24 14:11:00,18109.15,18109.45,18106.2,18108.4,0,
2023-01-24 14:12:00,18109.65,18110.7,18106.65,18108.4,0,
2023-01-24 14:13:00,18109.6,18109.6,18107.0,18107.75,0,
2023-01-24 14:14:00,18109.5,18113.75,18108.6,18108.85,0,
2023-01-24 14:15:00,18109.8,18109.8,18107.15,18108.15,0,
2023-01-24 14:16:00,18109.35,18112.55,18108.55,18110.3,0,
2023-01-24 14:17:00,18110.7,18112.45,18109.5,18110.15,0,
2023-01-24 14:18:00,18111.1,18112.1,18108.25,18110.35,0,
2023-01-24 14:19:00,18112.15,18113.35,18108.6,18109.4,0,
2023-01-24 14:20:00,18110.4,18112.0,18108.3,18110.7,0,
2023-01-24 14:21:00,18111.85,18113.45,18110.75,18112.65,0,
2023-01-24 14:22:00,18114.0,18118.05,18113.65,18114.2,0,
2023-01-24 14:23:00,18115.7,18115.7,18110.25,18111.2,0,
2023-01-24 14:24:00,18112.15,18112.15,18095.75,18096.0,0,
2023-01-24 14:25:00,18097.15,18105.3,18096.6,18102.3,0,
2023-01-24 14:26:00,18103.05,18104.65,18100.1,18103.7,0,
2023-01-24 14:27:00,18104.45,18105.4,18101.3,18101.3,0,
2023-01-24 14:28:00,18102.65,18103.9,18100.05,18101.55,0,
2023-01-24 14:29:00,18101.7,18103.25,18100.2,18102.45,0,
2023-01-24 14:30:00,18102.8,18105.65,18101.35,18102.7,0,
2023-01-24 14:31:00,18103.45,18105.0,18102.25,18104.15,0,
2023-01-24 14:32:00,18104.3,18108.7,18101.95,18108.55,0,
2023-01-24 14:33:00,18109.4,18114.35,18108.45,18113.5,0,
2023-01-24 14:34:00,18114.45,18118.2,18112.7,18117.2,0,
2023-01-24 14:35:00,18118.25,18122.2,18116.1,18122.1,0,
2023-01-24 14:36:00,18122.65,18127.15,18121.6,18126.65,0,
2023-01-24 14:37:00,18127.7,18127.7,18121.0,18122.9,0,
2023-01-24 14:38:00,18123.65,18123.65,18120.4,18120.4,0,
2023-01-24 14:39:00,18121.6,18121.6,18115.45,18116.75,0,
2023-01-24 14:40:00,18116.8,18116.8,18110.8,18112.3,0,
2023-01-24 14:41:00,18113.05,18113.15,18109.85,18109.9,0,
2023-01-24 14:42:00,18110.75,18112.75,18110.05,18110.75,0,
2023-01-24 14:43:00,18110.45,18110.7,18105.3,18107.45,0,
2023-01-24 14:44:00,18108.35,18108.35,18104.0,18105.1,0,
2023-01-24 14:45:00,18105.4,18106.55,18099.55,18100.45,0,
2023-01-24 14:46:00,18101.3,18102.75,18099.9,18101.3,0,
2023-01-24 14:47:00,18101.75,18104.6,18100.35,18101.6,0,
2023-01-24 14:48:00,18100.75,18103.1,18100.15,18100.45,0,
2023-01-24 14:49:00,18101.45,18106.35,18098.95,18106.3,0,
2023-01-24 14:50:00,18106.95,18113.7,18105.75,18110.65,0,
2023-01-24 14:51:00,18111.45,18113.15,18108.5,18110.8,0,
2023-01-24 14:52:00,18112.1,18114.45,18108.0,18109.35,0,
2023-01-24 14:53:00,18110.75,18114.2,18109.1,18112.4,0,
2023-01-24 14:54:00,18113.1,18115.9,18111.2,18115.3,0,
2023-01-24 14:55:00,18115.55,18116.55,18113.95,18114.85,0,
2023-01-24 14:56:00,18114.75,18115.6,18113.45,18113.9,0,
2023-01-24 14:57:00,18114.5,18118.75,18113.8,18118.45,0,
2023-01-24 14:58:00,18117.7,18120.75,18116.75,18118.55,0,
2023-01-24 14:59:00,18119.55,18123.6,18117.3,18122.85,0,
2023-01-24 15:00:00,18123.15,18130.1,18123.15,18130.1,0,
2023-01-24 15:01:00,18130.35,18133.2,18130.1,18131.8,0,
2023-01-24 15:02:00,18131.15,18134.4,18128.7,18129.5,0,
2023-01-24 15:03:00,18129.3,18132.6,18128.7,18131.45,0,
2023-01-24 15:04:00,18132.05,18132.05,18122.6,18124.1,0,
2023-01-24 15:05:00,18123.65,18128.85,18123.65,18128.3,0,
2023-01-24 15:06:00,18128.15,18129.75,18126.2,18126.95,0,
2023-01-24 15:07:00,18126.2,18127.85,18121.7,18122.15,0,
2023-01-24 15:08:00,18121.9,18124.05,18119.3,18121.3,0,
2023-01-24 15:09:00,18121.2,18128.85,18121.2,18128.85,0,
2023-01-24 15:10:00,18128.4,18129.0,18124.2,18125.05,0,
2023-01-24 15:11:00,18125.1,18128.3,18124.85,18125.9,0,
2023-01-24 15:12:00,18125.9,18127.1,18121.8,18122.1,0,
2023-01-24 15:13:00,18122.0,18124.35,18122.0,18123.35,0,
2023-01-24 15:14:00,18123.2,18124.55,18122.3,18124.2,0,
2023-01-24 15:15:00,18123.5,18125.8,18120.35,18120.35,0,
2023-01-24 15:16:00,18120.6,18120.6,18116.4,18116.7,0,
2023-01-24 15:17:00,18116.1,18118.8,18113.65,18114.85,0,
2023-01-24 15:18:00,18114.15,18115.15,18110.25,18110.9,0,
2023-01-24 15:19:00,18110.9,18111.75,18109.65,18110.35,0,
2023-01-24 15:20:00,18110.9,18115.95,18105.15,18106.85,0,
2023-01-24 15:21:00,18106.15,18111.15,18106.15,18110.3,0,
2023-01-24 15:22:00,18110.0,18110.8,18107.1,18107.5,0,
2023-01-24 15:23:00,18108.0,18111.05,18107.35,18109.65,0,
2023-01-24 15:24:00,18110.0,18111.7,18108.4,18109.3,0,
2023-01-24 15:25:00,18108.85,18109.75,18106.5,18107.8,0,
2023-01-24 15:26:00,18108.4,18108.5,18104.85,18105.1,0,
2023-01-24 15:27:00,18104.4,18107.2,18104.2,18105.0,0,
2023-01-24 15:28:00,18104.6,18107.4,18099.95,18105.3,0,
2023-01-24 15:29:00,18105.4,18106.0,18100.65,18101.15,0,
2023-01-25 09:15:00,18093.35,18093.35,18071.75,18078.6,0,
2023-01-25 09:16:00,18076.4,18076.85,18071.35,18072.5,0,
2023-01-25 09:17:00,18072.8,18076.05,18066.45,18073.0,0,
2023-01-25 09:18:00,18072.35,18073.95,18057.8,18063.4,0,
2023-01-25 09:19:00,18064.45,18065.4,18058.6,18060.5,0,
2023-01-25 09:20:00,18059.5,18060.25,18051.6,18051.6,0,
2023-01-25 09:21:00,18052.3,18052.55,18045.1,18045.55,0,
2023-01-25 09:22:00,18045.4,18054.9,18042.15,18048.9,0,
2023-01-25 09:23:00,18049.95,18050.85,18043.7,18044.65,0,
2023-01-25 09:24:00,18045.2,18049.65,18044.4,18047.85,0,
2023-01-25 09:25:00,18047.35,18048.75,18040.7,18040.9,0,
2023-01-25 09:26:00,18041.05,18043.55,18039.25,18040.7,0,
2023-01-25 09:27:00,18040.5,18040.5,18035.2,18040.3,0,
2023-01-25 09:28:00,18040.0,18043.9,18037.25,18043.9,0,
2023-01-25 09:29:00,18043.65,18049.2,18042.9,18043.7,0,
2023-01-25 09:30:00,18043.35,18047.9,18043.35,18044.9,0,
2023-01-25 09:31:00,18044.95,18049.7,18044.95,18046.4,0,
2023-01-25 09:32:00,18045.9,18046.9,18034.8,18034.8,0,
2023-01-25 09:33:00,18033.45,18037.35,18024.85,18035.5,0,
2023-01-25 09:34:00,18034.95,18035.4,18029.65,18032.8,0,
2023-01-25 09:35:00,18032.25,18033.45,18030.65,18032.9,0,
2023-01-25 09:36:00,18032.05,18032.05,18022.55,18024.6,0,
2023-01-25 09:37:00,18023.95,18026.7,18021.65,18025.45,0,
2023-01-25 09:38:00,18024.6,18029.95,18024.35,18027.3,0,
2023-01-25 09:39:00,18028.55,18028.6,18023.7,18027.25,0,
2023-01-25 09:40:00,18027.4,18029.85,18025.75,18026.15,0,
2023-01-25 09:41:00,18025.9,18030.8,18025.45,18026.45,0,
2023-01-25 09:42:00,18025.85,18027.4,18023.05,18023.55,0,
2023-01-25 09:43:00,18023.25,18025.95,18022.05,18025.95,0,
2023-01-25 09:44:00,18025.0,18025.75,18017.2,18017.2,0,
2023-01-25 09:45:00,18017.0,18017.4,18013.1,18015.0,0,
2023-01-25 09:46:00,18015.0,18020.95,18014.1,18020.35,0,
2023-01-25 09:47:00,18021.0,18022.7,18019.1,18021.55,0,
2023-01-25 09:48:00,18021.45,18022.5,18017.6,18019.85,0,
2023-01-25 09:49:00,18020.3,18023.05,18019.4,18022.15,0,
2023-01-25 09:50:00,18021.9,18026.55,18021.3,18022.8,0,
2023-01-25 09:51:00,18022.55,18022.55,18015.6,18015.8,0,
2023-01-25 09:52:00,18016.0,18016.0,18009.3,18010.75,0,
2023-01-25 09:53:00,18010.6,18010.95,18004.95,18009.4,0,
2023-01-25 09:54:00,18008.7,18010.3,18001.45,18002.15,0,
2023-01-25 09:55:00,18000.5,18000.5,17994.9,17996.75,0,
2023-01-25 09:56:00,17996.15,17996.75,17991.0,17992.5,0,
2023-01-25 09:57:00,17991.3,17993.55,17990.45,17993.0,0,
2023-01-25 09:58:00,17992.55,17999.1,17991.95,17997.5,0,
2023-01-25 09:59:00,17997.55,18004.15,17995.75,17999.45,0,
2023-01-25 10:00:00,18000.35,18002.75,17998.55,17998.55,0,
2023-01-25 10:01:00,17999.75,17999.75,17983.2,17983.6,0,
2023-01-25 10:02:00,17985.3,17985.3,17981.7,17984.6,0,
2023-01-25 10:03:00,17984.65,17986.25,17981.0,17981.0,0,
2023-01-25 10:04:00,17981.1,17991.2,17980.45,17989.85,0,
2023-01-25 10:05:00,17989.7,17992.05,17989.5,17990.85,0,
2023-01-25 10:06:00,17990.75,17994.2,17989.4,17993.05,0,
2023-01-25 10:07:00,17993.05,17996.85,17990.85,17991.05,0,
2023-01-25 10:08:00,17991.1,17991.3,17981.65,17981.75,0,
2023-01-25 10:09:00,17982.6,17982.6,17969.05,17969.55,0,
2023-01-25 10:10:00,17969.75,17969.95,17952.75,17955.3,0,
2023-01-25 10:11:00,17955.9,17961.9,17954.8,17960.45,0,
2023-01-25 10:12:00,17959.4,17959.4,17952.25,17953.45,0,
2023-01-25 10:13:00,17953.2,17953.2,17941.3,17941.85,0,
2023-01-25 10:14:00,17941.6,17943.95,17939.5,17943.6,0,
2023-01-25 10:15:00,17943.7,17955.3,17943.2,17950.5,0,
2023-01-25 10:16:00,17950.05,17953.05,17947.2,17950.25,0,
2023-01-25 10:17:00,17949.3,17955.1,17944.1,17952.2,0,
2023-01-25 10:18:00,17950.85,17952.05,17947.9,17951.6,0,
2023-01-25 10:19:00,17952.1,17955.45,17946.3,17948.0,0,
2023-01-25 10:20:00,17947.6,17952.45,17947.6,17948.15,0,
2023-01-25 10:21:00,17948.45,17951.85,17947.75,17949.75,0,
2023-01-25 10:22:00,17949.9,17955.4,17949.35,17955.0,0,
2023-01-25 10:23:00,17954.75,17964.25,17953.75,17962.45,0,
2023-01-25 10:24:00,17964.15,17964.15,17960.8,17962.55,0,
2023-01-25 10:25:00,17963.55,17964.45,17958.05,17958.55,0,
2023-01-25 10:26:00,17958.7,17958.8,17945.15,17945.15,0,
2023-01-25 10:27:00,17944.85,17949.4,17944.2,17946.9,0,
2023-01-25 10:28:00,17946.15,17948.05,17944.6,17945.3,0,
2023-01-25 10:29:00,17945.55,17948.1,17943.85,17945.2,0,
2023-01-25 10:30:00,17945.2,17948.05,17944.4,17947.4,0,
2023-01-25 10:31:00,17948.15,17948.3,17941.05,17943.15,0,
2023-01-25 10:32:00,17943.6,17944.15,17934.75,17935.85,0,
2023-01-25 10:33:00,17935.2,17937.1,17932.25,17932.25,0,
2023-01-25 10:34:00,17932.55,17934.7,17930.8,17930.8,0,
2023-01-25 10:35:00,17931.4,17934.6,17928.55,17934.45,0,
2023-01-25 10:36:00,17934.4,17937.35,17934.05,17935.4,0,
2023-01-25 10:37:00,17937.1,17938.2,17934.4,17937.05,0,
2023-01-25 10:38:00,17936.95,17937.45,17933.85,17935.05,0,
2023-01-25 10:39:00,17935.45,17935.85,17929.5,17934.35,0,
2023-01-25 10:40:00,17933.75,17933.75,17925.9,17926.9,0,
2023-01-25 10:41:00,17926.75,17931.05,17926.65,17929.75,0,
2023-01-25 10:42:00,17930.15,17932.7,17929.8,17929.9,0,
2023-01-25 10:43:00,17930.8,17932.15,17927.7,17927.9,0,
2023-01-25 10:44:00,17925.65,17925.65,17915.2,17917.7,0,
2023-01-25 10:45:00,17917.05,17927.6,17916.05,17925.65,0,
2023-01-25 10:46:00,17925.65,17926.15,17920.85,17924.45,0,
2023-01-25 10:47:00,17923.7,17925.0,17922.35,17923.85,0,
2023-01-25 10:48:00,17922.95,17923.45,17918.25,17919.6,0,
2023-01-25 10:49:00,17919.35,17921.2,17917.9,17919.9,0,
2023-01-25 10:50:00,17919.7,17922.45,17915.95,17921.85,0,
2023-01-25 10:51:00,17922.0,17925.5,17921.35,17922.35,0,
2023-01-25 10:52:00,17922.6,17923.5,17918.6,17919.7,0,
2023-01-25 10:53:00,17919.05,17922.35,17918.7,17921.1,0,
2023-01-25 10:54:00,17921.4,17925.65,17919.95,17922.6,0,
2023-01-25 10:55:00,17921.55,17922.15,17916.95,17918.65,0,
2023-01-25 10:56:00,17918.95,17918.95,17916.0,17917.5,0,
2023-01-25 10:57:00,17918.4,17918.4,17915.05,17916.95,0,
2023-01-25 10:58:00,17916.3,17916.45,17913.2,17914.8,0,
2023-01-25 10:59:00,17914.3,17915.15,17909.85,17911.8,0,
2023-01-25 11:00:00,17912.2,17922.35,17911.55,17922.2,0,
2023-01-25 11:01:00,17921.0,17924.95,17921.0,17924.65,0,
2023-01-25 11:02:00,17923.75,17929.9,17921.8,17929.2,0,
2023-01-25 11:03:00,17929.4,17934.25,17928.35,17932.6,0,
2023-01-25 11:04:00,17932.55,17935.45,17930.8,17934.9,0,
2023-01-25 11:05:00,17934.65,17939.45,17931.65,17938.25,0,
2023-01-25 11:06:00,17938.9,17938.9,17936.1,17936.4,0,
2023-01-25 11:07:00,17936.55,17937.3,17933.15,17934.7,0,
2023-01-25 11:08:00,17935.0,17936.45,17933.3,17935.1,0,
2023-01-25 11:09:00,17935.0,17939.85,17933.05,17938.25,0,
2023-01-25 11:10:00,17938.3,17938.4,17935.7,17937.5,0,
2023-01-25 11:11:00,17937.65,17938.0,17931.1,17932.95,0,
2023-01-25 11:12:00,17933.05,17935.45,17932.05,17934.75,0,
2023-01-25 11:13:00,17934.9,17936.25,17929.3,17936.25,0,
2023-01-25 11:14:00,17934.4,17936.35,17932.5,17935.3,0,
2023-01-25 11:15:00,17935.25,17937.85,17934.3,17936.55,0,
2023-01-25 11:16:00,17936.05,17937.8,17934.35,17936.9,0,
2023-01-25 11:17:00,17936.05,17940.95,17935.3,17940.4,0,
2023-01-25 11:18:00,17940.1,17943.0,17939.1,17941.2,0,
2023-01-25 11:19:00,17941.3,17942.05,17938.9,17941.35,0,
2023-01-25 11:20:00,17941.15,17941.15,17936.4,17937.55,0,
2023-01-25 11:21:00,17936.85,17936.85,17920.6,17921.6,0,
2023-01-25 11:22:00,17920.75,17920.75,17905.55,17906.05,0,
2023-01-25 11:23:00,17906.45,17906.7,17895.3,17895.3,0,
2023-01-25 11:24:00,17894.5,17894.5,17879.35,17881.3,0,
2023-01-25 11:25:00,17882.5,17883.25,17877.85,17880.1,0,
2023-01-25 11:26:00,17880.55,17880.55,17866.55,17866.55,0,
2023-01-25 11:27:00,17864.25,17864.25,17853.55,17862.8,0,
2023-01-25 11:28:00,17861.8,17868.15,17861.8,17864.65,0,
2023-01-25 11:29:00,17863.65,17865.4,17862.15,17863.5,0,
2023-01-25 11:30:00,17862.75,17864.5,17854.65,17854.65,0,
2023-01-25 11:31:00,17854.95,17856.3,17846.6,17854.6,0,
2023-01-25 11:32:00,17854.6,17855.6,17852.0,17855.0,0,
2023-01-25 11:33:00,17856.7,17857.55,17852.25,17854.3,0,
2023-01-25 11:34:00,17854.5,17857.8,17852.4,17856.4,0,
2023-01-25 11:35:00,17856.5,17866.55,17855.85,17866.55,0,
2023-01-25 11:36:00,17867.1,17873.1,17864.55,17867.6,0,
2023-01-25 11:37:00,17867.65,17872.05,17867.05,17871.3,0,
